SPPN	primary_lifestyle	species
Penicillium_virgatum_4	unspecified_saprotroph	Penicillium_virgatum_4
Penicillium_virgatum_6	unspecified_saprotroph	Penicillium_virgatum_6
Penicillium_virgatum_7	unspecified_saprotroph	Penicillium_virgatum_7
Penicillium_virgatum_8	unspecified_saprotroph	Penicillium_virgatum_8
Penicillium_virgatum_10	unspecified_saprotroph	Penicillium_virgatum_10
Penicillium_virgatum_11	unspecified_saprotroph	Penicillium_virgatum_11
Penicillium_virgatum_12	unspecified_saprotroph	Penicillium_virgatum_12
Penicillium_virgatum_13	unspecified_saprotroph	Penicillium_virgatum_13
Penicillium_virgatum_14	unspecified_saprotroph	Penicillium_virgatum_14
Penicillium_virgatum_15	unspecified_saprotroph	Penicillium_virgatum_15
Penicillium_virgatum_16	unspecified_saprotroph	Penicillium_virgatum_16
Penicillium_virgatum_17	unspecified_saprotroph	Penicillium_virgatum_17
Penicillium_virgatum_18	unspecified_saprotroph	Penicillium_virgatum_18
Penicillium_virgatum_19	unspecified_saprotroph	Penicillium_virgatum_19
Penicillium_virgatum_20	unspecified_saprotroph	Penicillium_virgatum_20
Penicillium_virgatum_21	unspecified_saprotroph	Penicillium_virgatum_21
Penicillium_virgatum_23	unspecified_saprotroph	Penicillium_virgatum_23
Penicillium_virgatum_24	unspecified_saprotroph	Penicillium_virgatum_24
Penicillium_virgatum_25	unspecified_saprotroph	Penicillium_virgatum_25
Penicillium_virgatum_26	unspecified_saprotroph	Penicillium_virgatum_26
Penicillium_virgatum_27	unspecified_saprotroph	Penicillium_virgatum_27
Penicillium_virgatum_28	unspecified_saprotroph	Penicillium_virgatum_28
Penicillium_virgatum_29	unspecified_saprotroph	Penicillium_virgatum_29
Penicillium_virgatum_30	unspecified_saprotroph	Penicillium_virgatum_30
Penicillium_wellingtonense_1	unspecified_saprotroph	Penicillium_wellingtonense_1
Penicillium_wellingtonense_3	unspecified_saprotroph	Penicillium_wellingtonense_3
Penicillium_wellingtonense_6	unspecified_saprotroph	Penicillium_wellingtonense_6
Penicillium_wellingtonense_7	unspecified_saprotroph	Penicillium_wellingtonense_7
Penicillium_wellingtonense_9	unspecified_saprotroph	Penicillium_wellingtonense_9
Penicillium_wellingtonense_10	unspecified_saprotroph	Penicillium_wellingtonense_10
Penicillium_wotroi_1	unspecified_saprotroph	Penicillium_wotroi_1
Penicillium_wotroi_2	unspecified_saprotroph	Penicillium_wotroi_2
Penicillium_wotroi_3	unspecified_saprotroph	Penicillium_wotroi_3
Penicillium_wotroi_5	unspecified_saprotroph	Penicillium_wotroi_5
Penicillium_zhuangii_1	unspecified_saprotroph	Penicillium_zhuangii_1
Penicillium_zhuangii_2	unspecified_saprotroph	Penicillium_zhuangii_2
Penidiella_sp_1	plant_pathogen	Penidiella_sp_1
Peniophora_albobadia_1	wood_saprotroph	Peniophora_albobadia_1
Peniophora_albobadia_2	wood_saprotroph	Peniophora_albobadia_2
Peniophora_albobadia_3	wood_saprotroph	Peniophora_albobadia_3
Peniophora_borbonica_1	wood_saprotroph	Peniophora_borbonica_1
Peniophora_sp_1	wood_saprotroph	Peniophora_sp_1
Peniophora_sp_2	wood_saprotroph	Peniophora_sp_2
Peniophora_sp_3	wood_saprotroph	Peniophora_sp_3
Peniophora_sp_4	wood_saprotroph	Peniophora_sp_4
Peniophora_sp_5	wood_saprotroph	Peniophora_sp_5
Peniophora_sp_6	wood_saprotroph	Peniophora_sp_6
Peniophora_sp_7	wood_saprotroph	Peniophora_sp_7
Peniophora_sp_8	wood_saprotroph	Peniophora_sp_8
Peniophora_sp_10	wood_saprotroph	Peniophora_sp_10
Peniophora_sp_11	wood_saprotroph	Peniophora_sp_11
Peniophora_sp_12	wood_saprotroph	Peniophora_sp_12
Peniophora_sp_13	wood_saprotroph	Peniophora_sp_13
Peniophora_sp_14	wood_saprotroph	Peniophora_sp_14
Peniophora_sp_15	wood_saprotroph	Peniophora_sp_15
Peniophora_sp_16	wood_saprotroph	Peniophora_sp_16
Peniophora_sp_17	wood_saprotroph	Peniophora_sp_17
Peniophora_sp_18	wood_saprotroph	Peniophora_sp_18
Peniophora_sp_19	wood_saprotroph	Peniophora_sp_19
Peniophora_sp_20	wood_saprotroph	Peniophora_sp_20
Peniophora_sp_21	wood_saprotroph	Peniophora_sp_21
Peniophora_sp_22	wood_saprotroph	Peniophora_sp_22
Peniophora_sp_23	wood_saprotroph	Peniophora_sp_23
Peniophora_sp_24	wood_saprotroph	Peniophora_sp_24
Peniophoraceae_sp_1	#N/A	Peniophoraceae_sp_1
Peniophoraceae_sp_2	#N/A	Peniophoraceae_sp_2
Peniophoraceae_sp_3	#N/A	Peniophoraceae_sp_3
Peniophorella_pallida_1	wood_saprotroph	Peniophorella_pallida_1
Peniophorella_pallida_2	wood_saprotroph	Peniophorella_pallida_2
Peniophorella_subpraetermissa_1	wood_saprotroph	Peniophorella_subpraetermissa_1
Perenniporia_brasiliensis_1	wood_saprotroph	Perenniporia_brasiliensis_1
Perenniporia_brasiliensis_2	wood_saprotroph	Perenniporia_brasiliensis_2
Perenniporia_brasiliensis_3	wood_saprotroph	Perenniporia_brasiliensis_3
Perenniporia_martia_1	wood_saprotroph	Perenniporia_martia_1
Perenniporia_sp_1	wood_saprotroph	Perenniporia_sp_1
Perenniporia_truncatospora_1	wood_saprotroph	Perenniporia_truncatospora_1
Perenniporia_truncatospora_2	wood_saprotroph	Perenniporia_truncatospora_2
Peribolospora_sp_1	#N/A	Peribolospora_sp_1
Periconia_celtidis_1	plant_pathogen	Periconia_celtidis_1
Periconia_celtidis_2	plant_pathogen	Periconia_celtidis_2
Periconia_macrospinosa_1	plant_pathogen	Periconia_macrospinosa_1
Periconia_neominutissima_1	plant_pathogen	Periconia_neominutissima_1
Periconia_neominutissima_3	plant_pathogen	Periconia_neominutissima_3
Periconia_neominutissima_4	plant_pathogen	Periconia_neominutissima_4
Periconia_sp_4	plant_pathogen	Periconia_sp_4
Periconia_sp_5	plant_pathogen	Periconia_sp_5
Periconia_verrucosa_4	plant_pathogen	Periconia_verrucosa_4
Peroneutypa_polysporae_1	plant_pathogen	Peroneutypa_polysporae_1
Perthomyces_podocarpi_1	litter_saprotroph	Perthomyces_podocarpi_1
Perusta_inaequalis_1	unspecified_saprotroph	Perusta_inaequalis_1
Pervetustaceae_sp_1	#N/A	Pervetustaceae_sp_1
Pervetustaceae_sp_2	#N/A	Pervetustaceae_sp_2
Pervetustaceae_sp_3	#N/A	Pervetustaceae_sp_3
Pervetustaceae_sp_4	#N/A	Pervetustaceae_sp_4
Pervetustaceae_sp_5	#N/A	Pervetustaceae_sp_5
Pervetustaceae_sp_6	#N/A	Pervetustaceae_sp_6
Pervetustaceae_sp_7	#N/A	Pervetustaceae_sp_7
Pervetustaceae_sp_8	#N/A	Pervetustaceae_sp_8
Pervetustaceae_sp_9	#N/A	Pervetustaceae_sp_9
Pervetustaceae_sp_10	#N/A	Pervetustaceae_sp_10
Pervetustaceae_sp_11	#N/A	Pervetustaceae_sp_11
Pervetustaceae_sp_12	#N/A	Pervetustaceae_sp_12
Pervetustaceae_sp_13	#N/A	Pervetustaceae_sp_13
Pervetustaceae_sp_14	#N/A	Pervetustaceae_sp_14
Pervetustaceae_sp_15	#N/A	Pervetustaceae_sp_15
Pervetustaceae_sp_16	#N/A	Pervetustaceae_sp_16
Pervetustaceae_sp_17	#N/A	Pervetustaceae_sp_17
Pervetustaceae_sp_18	#N/A	Pervetustaceae_sp_18
Pervetustaceae_sp_19	#N/A	Pervetustaceae_sp_19
Pervetustaceae_sp_20	#N/A	Pervetustaceae_sp_20
Pervetustaceae_sp_21	#N/A	Pervetustaceae_sp_21
Pervetustaceae_sp_22	#N/A	Pervetustaceae_sp_22
Pervetustaceae_sp_23	#N/A	Pervetustaceae_sp_23
Pervetustaceae_sp_24	#N/A	Pervetustaceae_sp_24
Pervetustaceae_sp_25	#N/A	Pervetustaceae_sp_25
Pervetustaceae_sp_26	#N/A	Pervetustaceae_sp_26
Pervetustaceae_sp_27	#N/A	Pervetustaceae_sp_27
Pervetustaceae_sp_28	#N/A	Pervetustaceae_sp_28
Pervetustaceae_sp_29	#N/A	Pervetustaceae_sp_29
Pervetustaceae_sp_30	#N/A	Pervetustaceae_sp_30
Pervetustaceae_sp_31	#N/A	Pervetustaceae_sp_31
Pervetustaceae_sp_32	#N/A	Pervetustaceae_sp_32
Pervetustaceae_sp_33	#N/A	Pervetustaceae_sp_33
Pervetustaceae_sp_34	#N/A	Pervetustaceae_sp_34
Pervetustaceae_sp_35	#N/A	Pervetustaceae_sp_35
Pervetustaceae_sp_36	#N/A	Pervetustaceae_sp_36
Pervetustaceae_sp_37	#N/A	Pervetustaceae_sp_37
Pervetustaceae_sp_38	#N/A	Pervetustaceae_sp_38
Pervetustaceae_sp_39	#N/A	Pervetustaceae_sp_39
Pervetustaceae_sp_40	#N/A	Pervetustaceae_sp_40
Pervetustaceae_sp_41	#N/A	Pervetustaceae_sp_41
Pervetustaceae_sp_42	#N/A	Pervetustaceae_sp_42
Pervetustaceae_sp_43	#N/A	Pervetustaceae_sp_43
Pervetustaceae_sp_44	#N/A	Pervetustaceae_sp_44
Pervetustaceae_sp_45	#N/A	Pervetustaceae_sp_45
Pervetustaceae_sp_46	#N/A	Pervetustaceae_sp_46
Pervetustaceae_sp_47	#N/A	Pervetustaceae_sp_47
Pervetustaceae_sp_48	#N/A	Pervetustaceae_sp_48
Pervetustaceae_sp_49	#N/A	Pervetustaceae_sp_49
Pervetustaceae_sp_50	#N/A	Pervetustaceae_sp_50
Pervetustaceae_sp_51	#N/A	Pervetustaceae_sp_51
Pervetustaceae_sp_52	#N/A	Pervetustaceae_sp_52
Pervetustaceae_sp_53	#N/A	Pervetustaceae_sp_53
Pervetustaceae_sp_54	#N/A	Pervetustaceae_sp_54
Pervetustaceae_sp_55	#N/A	Pervetustaceae_sp_55
Pervetustaceae_sp_56	#N/A	Pervetustaceae_sp_56
Pervetustaceae_sp_57	#N/A	Pervetustaceae_sp_57
Pervetustaceae_sp_58	#N/A	Pervetustaceae_sp_58
Pervetustaceae_sp_59	#N/A	Pervetustaceae_sp_59
Pervetustaceae_sp_60	#N/A	Pervetustaceae_sp_60
Pervetustaceae_sp_61	#N/A	Pervetustaceae_sp_61
Pervetustaceae_sp_62	#N/A	Pervetustaceae_sp_62
Pervetustaceae_sp_63	#N/A	Pervetustaceae_sp_63
Pervetustaceae_sp_64	#N/A	Pervetustaceae_sp_64
Pervetustaceae_sp_65	#N/A	Pervetustaceae_sp_65
Pervetustaceae_sp_66	#N/A	Pervetustaceae_sp_66
Pervetustaceae_sp_67	#N/A	Pervetustaceae_sp_67
Pervetustaceae_sp_68	#N/A	Pervetustaceae_sp_68
Pervetustaceae_sp_69	#N/A	Pervetustaceae_sp_69
Pervetustaceae_sp_70	#N/A	Pervetustaceae_sp_70
Pervetustaceae_sp_71	#N/A	Pervetustaceae_sp_71
Pervetustaceae_sp_72	#N/A	Pervetustaceae_sp_72
Pervetustaceae_sp_73	#N/A	Pervetustaceae_sp_73
Pervetustaceae_sp_74	#N/A	Pervetustaceae_sp_74
Pervetustaceae_sp_75	#N/A	Pervetustaceae_sp_75
Pervetustaceae_sp_76	#N/A	Pervetustaceae_sp_76
Pervetustaceae_sp_77	#N/A	Pervetustaceae_sp_77
Pervetustaceae_sp_78	#N/A	Pervetustaceae_sp_78
Pervetustaceae_sp_79	#N/A	Pervetustaceae_sp_79
Pervetustaceae_sp_80	#N/A	Pervetustaceae_sp_80
Pervetustaceae_sp_81	#N/A	Pervetustaceae_sp_81
Pervetustaceae_sp_82	#N/A	Pervetustaceae_sp_82
Pervetustaceae_sp_83	#N/A	Pervetustaceae_sp_83
Pervetustaceae_sp_84	#N/A	Pervetustaceae_sp_84
Pervetustaceae_sp_85	#N/A	Pervetustaceae_sp_85
Pervetustaceae_sp_86	#N/A	Pervetustaceae_sp_86
Pervetustaceae_sp_87	#N/A	Pervetustaceae_sp_87
Pervetustaceae_sp_88	#N/A	Pervetustaceae_sp_88
Pervetustaceae_sp_89	#N/A	Pervetustaceae_sp_89
Pervetustaceae_sp_90	#N/A	Pervetustaceae_sp_90
Pervetustaceae_sp_91	#N/A	Pervetustaceae_sp_91
Pervetustaceae_sp_92	#N/A	Pervetustaceae_sp_92
Pervetustus_simplex_1	arbuscular_mycorrhizal	Pervetustus_simplex_1
Pervetustus_simplex_2	arbuscular_mycorrhizal	Pervetustus_simplex_2
Pervetustus_simplex_3	arbuscular_mycorrhizal	Pervetustus_simplex_3
Pervetustus_simplex_4	arbuscular_mycorrhizal	Pervetustus_simplex_4
Pervetustus_simplex_5	arbuscular_mycorrhizal	Pervetustus_simplex_5
Pervetustus_simplex_6	arbuscular_mycorrhizal	Pervetustus_simplex_6
Pervetustus_sp_1	arbuscular_mycorrhizal	Pervetustus_sp_1
Pervetustus_sp_2	arbuscular_mycorrhizal	Pervetustus_sp_2
Pervetustus_sp_3	arbuscular_mycorrhizal	Pervetustus_sp_3
Pestalotiopsis_anacardiacearum_1	plant_pathogen	Pestalotiopsis_anacardiacearum_1
Pestalotiopsis_arceuthobii_1	plant_pathogen	Pestalotiopsis_arceuthobii_1
Pestalotiopsis_rhododendri_1	plant_pathogen	Pestalotiopsis_rhododendri_1
Pestalotiopsis_rhododendri_2	plant_pathogen	Pestalotiopsis_rhododendri_2
Pestalotiopsis_rhododendri_3	plant_pathogen	Pestalotiopsis_rhododendri_3
Pestalotiopsis_rhododendri_4	plant_pathogen	Pestalotiopsis_rhododendri_4
Pestalotiopsis_rhododendri_5	plant_pathogen	Pestalotiopsis_rhododendri_5
Pestalotiopsis_rhododendri_6	plant_pathogen	Pestalotiopsis_rhododendri_6
Pestalotiopsis_sp_1	plant_pathogen	Pestalotiopsis_sp_1
Pestalotiopsis_sp_2	plant_pathogen	Pestalotiopsis_sp_2
Pestalotiopsis_sp_3	plant_pathogen	Pestalotiopsis_sp_3
Pestalotiopsis_sp_4	plant_pathogen	Pestalotiopsis_sp_4
Pestalotiopsis_sp_5	plant_pathogen	Pestalotiopsis_sp_5
Petriella_musispora_1	dung_saprotroph	Petriella_musispora_1
Petriella_musispora_2	dung_saprotroph	Petriella_musispora_2
Pezicula_brunnea_1	root_endophyte	Pezicula_brunnea_1
Pezicula_ericae_1	root_endophyte	Pezicula_ericae_1
Pezicula_ericae_2	root_endophyte	Pezicula_ericae_2
Pezicula_ericae_4	root_endophyte	Pezicula_ericae_4
Peziza_ostracoderma_3	soil_saprotroph	Peziza_ostracoderma_3
Peziza_ostracoderma_4	soil_saprotroph	Peziza_ostracoderma_4
Peziza_proteana_1	soil_saprotroph	Peziza_proteana_1
Peziza_proteana_2	soil_saprotroph	Peziza_proteana_2
Peziza_sp_1	soil_saprotroph	Peziza_sp_1
Peziza_sp_2	soil_saprotroph	Peziza_sp_2
Peziza_sp_3	soil_saprotroph	Peziza_sp_3
Peziza_sp_4	soil_saprotroph	Peziza_sp_4
Peziza_sp_5	soil_saprotroph	Peziza_sp_5
Peziza_sp_6	soil_saprotroph	Peziza_sp_6
Peziza_sp_10	soil_saprotroph	Peziza_sp_10
Peziza_sp_12	soil_saprotroph	Peziza_sp_12
Peziza_sp_13	soil_saprotroph	Peziza_sp_13
Peziza_sp_14	soil_saprotroph	Peziza_sp_14
Peziza_sp_15	soil_saprotroph	Peziza_sp_15
Peziza_sp_17	soil_saprotroph	Peziza_sp_17
Peziza_sp_19	soil_saprotroph	Peziza_sp_19
Peziza_sp_20	soil_saprotroph	Peziza_sp_20
Peziza_sp_22	soil_saprotroph	Peziza_sp_22
Peziza_sp_24	soil_saprotroph	Peziza_sp_24
Peziza_sp_25	soil_saprotroph	Peziza_sp_25
Peziza_sp_28	soil_saprotroph	Peziza_sp_28
Peziza_sp_29	soil_saprotroph	Peziza_sp_29
Peziza_sp_30	soil_saprotroph	Peziza_sp_30
Peziza_sp_32	soil_saprotroph	Peziza_sp_32
Peziza_sp_35	soil_saprotroph	Peziza_sp_35
Peziza_sp_37	soil_saprotroph	Peziza_sp_37
Peziza_sp_39	soil_saprotroph	Peziza_sp_39
Peziza_sp_40	soil_saprotroph	Peziza_sp_40
Peziza_sp_42	soil_saprotroph	Peziza_sp_42
Peziza_sp_43	soil_saprotroph	Peziza_sp_43
Peziza_sp_45	soil_saprotroph	Peziza_sp_45
Peziza_sp_46	soil_saprotroph	Peziza_sp_46
Peziza_sp_48	soil_saprotroph	Peziza_sp_48
Peziza_sp_49	soil_saprotroph	Peziza_sp_49
Peziza_sp_51	soil_saprotroph	Peziza_sp_51
Peziza_sp_52	soil_saprotroph	Peziza_sp_52
Peziza_sp_54	soil_saprotroph	Peziza_sp_54
Peziza_sp_56	soil_saprotroph	Peziza_sp_56
Peziza_sp_57	soil_saprotroph	Peziza_sp_57
Peziza_sp_58	soil_saprotroph	Peziza_sp_58
Peziza_sp_59	soil_saprotroph	Peziza_sp_59
Peziza_sp_61	soil_saprotroph	Peziza_sp_61
Peziza_sp_62	soil_saprotroph	Peziza_sp_62
Peziza_sp_64	soil_saprotroph	Peziza_sp_64
Peziza_sp_65	soil_saprotroph	Peziza_sp_65
Peziza_sp_66	soil_saprotroph	Peziza_sp_66
Peziza_sp_67	soil_saprotroph	Peziza_sp_67
Peziza_sp_68	soil_saprotroph	Peziza_sp_68
Peziza_sp_69	soil_saprotroph	Peziza_sp_69
Peziza_sp_70	soil_saprotroph	Peziza_sp_70
Peziza_sp_71	soil_saprotroph	Peziza_sp_71
Peziza_sp_75	soil_saprotroph	Peziza_sp_75
Peziza_sp_76	soil_saprotroph	Peziza_sp_76
Peziza_sp_77	soil_saprotroph	Peziza_sp_77
Peziza_sp_78	soil_saprotroph	Peziza_sp_78
Peziza_sp_79	soil_saprotroph	Peziza_sp_79
Peziza_sp_82	soil_saprotroph	Peziza_sp_82
Peziza_sp_83	soil_saprotroph	Peziza_sp_83
Peziza_varia_2	soil_saprotroph	Peziza_varia_2
Peziza_varia_4	soil_saprotroph	Peziza_varia_4
Pezizaceae_sp_5	#N/A	Pezizaceae_sp_5
Pezizaceae_sp_7	#N/A	Pezizaceae_sp_7
Pezizaceae_sp_11	#N/A	Pezizaceae_sp_11
Pezizaceae_sp_17	#N/A	Pezizaceae_sp_17
Pezizaceae_sp_19	#N/A	Pezizaceae_sp_19
Pezizaceae_sp_21	#N/A	Pezizaceae_sp_21
Pezizaceae_sp_22	#N/A	Pezizaceae_sp_22
Pezizaceae_sp_23	#N/A	Pezizaceae_sp_23
Pezizaceae_sp_24	#N/A	Pezizaceae_sp_24
Pezizaceae_sp_25	#N/A	Pezizaceae_sp_25
Pezizaceae_sp_27	#N/A	Pezizaceae_sp_27
Pezizaceae_sp_28	#N/A	Pezizaceae_sp_28
Pezizaceae_sp_30	#N/A	Pezizaceae_sp_30
Pezizaceae_sp_31	#N/A	Pezizaceae_sp_31
Pezizaceae_sp_33	#N/A	Pezizaceae_sp_33
Pezizaceae_sp_34	#N/A	Pezizaceae_sp_34
Pezizaceae_sp_36	#N/A	Pezizaceae_sp_36
Pezizaceae_sp_37	#N/A	Pezizaceae_sp_37
Pezizaceae_sp_38	#N/A	Pezizaceae_sp_38
Pezizaceae_sp_39	#N/A	Pezizaceae_sp_39
Pezizaceae_sp_41	#N/A	Pezizaceae_sp_41
Pezizaceae_sp_42	#N/A	Pezizaceae_sp_42
Pezizaceae_sp_43	#N/A	Pezizaceae_sp_43
Pezizaceae_sp_44	#N/A	Pezizaceae_sp_44
Pezizaceae_sp_45	#N/A	Pezizaceae_sp_45
Pezizaceae_sp_46	#N/A	Pezizaceae_sp_46
Pezizaceae_sp_48	#N/A	Pezizaceae_sp_48
Pezizaceae_sp_49	#N/A	Pezizaceae_sp_49
Pezizaceae_sp_51	#N/A	Pezizaceae_sp_51
Pezizaceae_sp_52	#N/A	Pezizaceae_sp_52
Pezizales_sp_1	#N/A	Pezizales_sp_1
Pezizales_sp_2	#N/A	Pezizales_sp_2
Pezizales_sp_4	#N/A	Pezizales_sp_4
Pezizales_sp_5	#N/A	Pezizales_sp_5
Pezizales_sp_6	#N/A	Pezizales_sp_6
Pezizales_sp_9	#N/A	Pezizales_sp_9
Pezizales_sp_12	#N/A	Pezizales_sp_12
Pezizales_sp_13	#N/A	Pezizales_sp_13
Pezizales_sp_14	#N/A	Pezizales_sp_14
Pezizales_sp_17	#N/A	Pezizales_sp_17
Pezizales_sp_19	#N/A	Pezizales_sp_19
Pezizales_sp_20	#N/A	Pezizales_sp_20
Pezizales_sp_22	#N/A	Pezizales_sp_22
Pezizales_sp_24	#N/A	Pezizales_sp_24
Pezizales_sp_25	#N/A	Pezizales_sp_25
Pezizales_sp_26	#N/A	Pezizales_sp_26
Pezizales_sp_27	#N/A	Pezizales_sp_27
Pezizales_sp_28	#N/A	Pezizales_sp_28
Pezizales_sp_31	#N/A	Pezizales_sp_31
Pezizales_sp_32	#N/A	Pezizales_sp_32
Pezizales_sp_33	#N/A	Pezizales_sp_33
Pezizales_sp_34	#N/A	Pezizales_sp_34
Pezizales_sp_35	#N/A	Pezizales_sp_35
Pezizales_sp_36	#N/A	Pezizales_sp_36
Pezizales_sp_37	#N/A	Pezizales_sp_37
Pezizales_sp_38	#N/A	Pezizales_sp_38
Pezizales_sp_39	#N/A	Pezizales_sp_39
Pezizales_sp_40	#N/A	Pezizales_sp_40
Pezizales_sp_42	#N/A	Pezizales_sp_42
Pezizales_sp_43	#N/A	Pezizales_sp_43
Pezizales_sp_44	#N/A	Pezizales_sp_44
Pezizales_sp_45	#N/A	Pezizales_sp_45
Pezizales_sp_46	#N/A	Pezizales_sp_46
Pezizales_sp_48	#N/A	Pezizales_sp_48
Pezizales_sp_51	#N/A	Pezizales_sp_51
Pezizales_sp_53	#N/A	Pezizales_sp_53
Pezizales_sp_54	#N/A	Pezizales_sp_54
Pezizales_sp_55	#N/A	Pezizales_sp_55
Pezizales_sp_56	#N/A	Pezizales_sp_56
Pezizellaceae_sp_2	#N/A	Pezizellaceae_sp_2
Pezizellaceae_sp_3	#N/A	Pezizellaceae_sp_3
Pezizellaceae_sp_4	#N/A	Pezizellaceae_sp_4
Pezizellaceae_sp_5	#N/A	Pezizellaceae_sp_5
Pezizellaceae_sp_6	#N/A	Pezizellaceae_sp_6
Pezizellaceae_sp_8	#N/A	Pezizellaceae_sp_8
Pezizellaceae_sp_9	#N/A	Pezizellaceae_sp_9
Pezizellaceae_sp_10	#N/A	Pezizellaceae_sp_10
Pezizellaceae_sp_11	#N/A	Pezizellaceae_sp_11
Pezizellaceae_sp_12	#N/A	Pezizellaceae_sp_12
Pezizellaceae_sp_13	#N/A	Pezizellaceae_sp_13
Pezizellaceae_sp_14	#N/A	Pezizellaceae_sp_14
Pezizellaster_sp_2	#N/A	Pezizellaster_sp_2
Pezizellaster_sp_4	#N/A	Pezizellaster_sp_4
Pezizellaster_sp_5	#N/A	Pezizellaster_sp_5
Pezizellaster_sp_6	#N/A	Pezizellaster_sp_6
Pezizellaster_sp_8	#N/A	Pezizellaster_sp_8
Pezizellaster_sp_9	#N/A	Pezizellaster_sp_9
Pezizellaster_sp_11	#N/A	Pezizellaster_sp_11
Pezizellaster_sp_12	#N/A	Pezizellaster_sp_12
